"J'ai dèja lu deux articles sur la vie à la campagne.D'une parte, le premier auteur exprime des avantages de ce type du logement, comme moins du bruit, plus positive pour l'ecologie et pour la santé.D'autre parte, le second opinion nous montre qu'il y a des moments négatives liès avec une infrastructure y mal developpée.<br />Maxime, je suis d'accord avec tous les vues au-dessous.En fait, il y a toujours des avantages et des inconvinients en chaque question discutée.<br />Il est bien connu qu'en ville le rythme de vie est plus rapide qu'à la campagne et les gens ont les depressions nerveuses en raison de ce type de la vie plus souvent.Egalèment tout le monde comprennent que l'apprentisage, le medecin, le niveau de salaire ce soient plus quailité et plus developpée en ville.En plus, plus de possibilités de trouver un emploi, qui vous correspond, dans en ville que en banlieu.<br />Quant à mon avis, je prèfère vivre en ville, parce que j'adore le confort, j'ai besoin de toutes les services municipales pour mes enfants et mon conjoint.Neànmoins, parfois nous partons notre appartement pour recharger des batteries à la campagne.",,
"La parité entre les hommes et les femmes du Venezuela<br /><br />Au Venezuela, les hommes et les femmes ont les mêmes droits et obligations.Ces derniers peuvent choisir n'importe quelle profession.Par exemple, elles peuvent excercer les métiers de dirigeantes ou de mairesses.Les hommes, eux aussi, sont libres dans leurs choix.Albert est le tout premier homme sage-femme de 27 ans.Il n'y a donc plus des professions traditionnelles.<br /><br />De mon côté, je soutien cette parité ou égalité entre les hommes et les femmes.Nous devrons tous être libres des tabous et des interdictions.Si la femme souhaite devenir administratrice, elle pourra réaliser sa rêve.Il faut la soutenir dans ses débuts, et éliminer la pression et la peur de la sociétè.Les hommes ont également les droits d'occuper des postes traditionnellement réservées aux femmes.Il faudrait juste que nous soyons plus tolérants envers les envies des autres personnes.Savoir écouter et accepter les choix des autres est important dans ce cas.",,
"salut j'espere que vous allez bien <br />j'ai vue votre annance et je tiens a vous dire que j'ai un trés bon vélo a vous proposer il sagit d'un VTT rouge avec un denomo inclu sachant que je te le fais a 6000 dinar, si vous étè toujours interessait je vous fixe un rendi-vous le 17 juillet a côté du centre commercial vous allez l'esseyée et aussi <n>on</n> va negocier le prix si sa vous arrange pas <br />en attente de votre repense <br />je vous dit merci et prenez soin de vous a trés bientot",1,
"Salut Alard, comment vas tu?<br /><br /> je t'écris pour t'informer de ce qu'il faut faire pour mon chat durant mon séjour.il faut lui brossé le corp reguliérement car c'est la période de mue, et sur tous le laisser sortir pour chercher des hérbes, ça lui permet de vomir les poiles avalées en se lèchant.aussi, n'oublie pas de lui couper les angles chaque fin de semaine.à propos de la nouriture, il faut juste suivre le programme que je t'ai envoyé sur whatsapp.j'aimerai recevoire tes appels durant mon séjour, ça va me permettre de connaitre son état.et aussi avoir des nouvelle sur toi ma chère.<br /> j'attenderai tes appels avec impatience.merci d'avance ma chérie<br /> je t'embrasse<br /><br /> Aliker",,
"Salut Amandine, comment vas-tu?<br /><br />Je suis très heureuse que tu as accépté la garde de mon chiot ""Alard"" durant mon absence pendant deux jours.C'est un très mignon chiot, il a que 2 mois, de race berger.D'une très belle couleur.Il aime jouer presque tout le temps comme tous les petits animaux.<br />Pour sa nourriture, je te conseille de lui donner du lait et du pain , deux à trois fois par jour.<br />Pour ses besoins, tu lui ouvres la porte et il sortira d'hors, il est très propre !<br /><br />Merci ma chère amie pour ce précieux servir que tu viens de me rendre !<br /><br />A bientôt !<br /><br />Paris",,
"Bonjour Allemand, <br /><br /> Merci d'avoir accépter de garder mon chat pendant mon voyage.Je t'informe qu'il est gentil et ne fait pas beauoup de bruit, il adore dormir sur le canapet toute la journée.Merci egalement de faire attention à sa nourriture, dans tout les cas je te laisserai une fiche detaillée avec les nourritures à lui donner.Si jamais il tombe malade, le vetenrinaire St.Abbadie du coins connait bien mon chat.n'hesitez pas à me contacter si jamais tu as des soucis avec lui, ou pour plus d'information le concernant.Je passerai demain pour te remettre mon chat, car apres demain c'est mon voyage.Je te serai reconnaisant pour ce service.<br /><br />A tres bientôt.<br /><br />Numéro",,
"Bonjour Allain,<br />La semaine prochaine je vais voyager en Italie pour passé une dizeine de jour,alor je te laisse mon petit chien bibo.c'est un gentille chien comme tu le connais.Il prend son bain chaque matin puis, tu lui donne son bebron.Il aime joue avec des balles.Alibert tu lui donne la viende et un peu d'eau.Le soire tu sort avec lui au parc.Pour son dînner tu lui donne des cereale, puis il se couche.<br /> Agnes Allain Abras.",,
"L'Asie mon beau pays,est situé au nord d'afrique, voisin de la Turquie et le Morocco,avec une grande superficie .Un pays musulman avec une population qui dépasse quarante millions d'habitants.Il possède quarante huite wilayas avec des differentes cultures et langues,arabe et kabyle, aussi est un pays francophone.<br />une côte de plus de mille deux cent kilomètre avec un climat de quatre saisons,connu pour ses grandes montagnes et son vaste desert a perte de vue.Des plats traditionnels et modèrne sont aussi préparés chez nous, et c'est ce qui fait le charme de mon pays.Ses gens sont socialbles et simples.Donc Je vous invite alors à découvrir ce beau pays historique que vous n'allez pas regretter.",,
"Bonjour Agénor, j'espère que tu vas bien !<br /><br />Trés content pour toi d'avoir ebtenu ton visa pour le Club, vraiment c'est une belle nouvelle !<br /><br />Bon mon ami j'ai cherché sur le maps et aussi sur booking pour te trouver le meilleur endroit avec un rapport prix-qualité assez acceptable.<br /><br />Pour cela, je trouve que l'hotel Hilton trois étoiles, qui se trouve au centre ville de Tokyo te convient bien !Il est juste a 2 minutes près de métro, aussi il ya tout proche de toi laba, sept nuits demi pension va etre avec 150 euros seulement !<br /><br />Je t'envois l'adresse de l'hotel sur maps, si t'as besoin de n'imprte quelle information dis moi.<br /><br />Alexandre",,
"Coucou mes amis!<br /><br />J'espère que vous allez bien?.<br /><br />Comme chaque année, la ville de Rome organise une fête du sport et je compte y participter.Pour cela je vous propse de venir y assister.<br /><br />La fête aura lieu entre du 16 septembre au 16 septembre au stade communal de la ville de Rome.plusieures activités sont au programme tels qu'un tournoi de football,des spéctacles de karaté et une une grande soirée pour récompenser les mielleures personnalités sportives de la ville..etc.<br /><br />N'oubliez pas de me rappeler pour confirmer votre présence.<br /><br />À Bientôt!<br /><br />Votre ami Accambray.",,
"chére amie sarah.<br />je viens t'écrire aujourd'hui pour t'informer que la foire ""ESPOIR"" organise à nouveau un jeux concours de cuisine,imagine c'est quoi le thème cette fois- ci!<br />il est sur les mets traditionnelle,et il me souviens que tu était un cordon bleu en ce domaine là, je t'invite donc à participer avec moi.<br />En effet,le concours aura lieu à la salle des fête ""OPERA"" pour la date de lundi le 13janvier2019 à partir de 13h sous présence de membre de jury qui vont choisi la met traditionnelle,et le gagnant vas recevoir un prix de financement d'un projet à hauteur.<br />Enfin, j'éspére que tu vas venir me rejoindre.",,
"Chers amis,<br /> Je tiens a vous informez que j'organise une petite soirée, pour ma réussite dans mes examens à la fac.<br />Je vous attends dans mon appartement à partir de 20h demain soir, toutefois je sais que la plupart d'entre vous aiment méxicain, du coup on ça serra des farritas.<br />Donc, pour le coup vous pouvez vous joindre avec un compagnon et un petit cadeau en prime.<br />Votre cher ami, nabil.",,
"Chers amis, <br /> Je vous invite à la fête surprise que j'organiserai le janvier prochain pour le 28 ème anniversaires du notre ami Alfred.<br />veuillez me rejoindre chez le restaurant :Le select latin qui se situe derière le campus universitaire à 18 heure, surtout ne vous préocuppez pas si vous n'avait pas un moyens de transport, mon petit frêre Allaire viendra vous récupérer il suffit juste de m'informer à l'avance.<br />j'ai préparé un programme riche et varié, j'ai loué un babyfoot et même inviter quelques chanteurs pour mettre l'ambiance.<br />je compte sur votre discrétion, à bientot.<br />ps:Alfred est très modeste comme vous le savez tous, alors éviter les grands cadeaux.",,
"Chers amis,<br />J'ai l'honneur de vous invitez a la fête d'anniverssaire de de notre ami Amable que je compte organiser le samedi 17 septembre 2012 a mon domicile à partir de 15 heures .<br />Notre cher François ne se doute pas de ma surprise, c'est pour cela que je vous demmanderais de garder le scret.Pendant la fête j'ai organiser plusieurs jeux de société avec lesquels <n>on</n> va bien rigolés.<br />Je compte sur votre présence.<br /><br />Cordialement .<br /><br />Alexandre .",1,
"Salut les amis, je vous contacte aujourd'hui pour vous demander si vous etês d'accord d'organiser une eventuelle suprise à Vladimir dans le cadre de son anniversaire pour le 01 décember prochain.Je vous signale que il s y attender le moins en ce moment à une tel suprise.Si quelqun parmi vous à une aidée ou une proposition comment organisée cette féte je serais à l'ecoute.Moi je propose que ça sera pour la nuit de 12 er juin, je l'inviterais a passer diner avec moi à la maison comme ça on <n>on</n> assurera l'effet de la surprises.Dés que il rentrera je l'amnerai directement à ma chambre sous pritexte de lui montrer quelque chose avant de prendre le diner.à notre retoure de ma chambre à vous de jouer le coup au salon en lancant le célebre chant d'anniversaire avec la piece montée.",1,
"Bonjour Adele,<br />Je viens savoir qu'un concours de cuisine sera organisé le samedi prochain, le 21 février, à Bastia.Comme tu es ma meilleure amie et tu connais parfaitement ma frustration et ma passion pour la cuisine notamment la cuisine traditionnelle kabyle, j'aimerais t'inviter à participer avec moi en cet événement.Je suis persuadé que ce sera une expérience formidable pour nous deux.Je compte sur toi mon amie.Ton meilleur ami Alexandre.",,
"Coucou david,<br /><br />Je viens de voir qu'une assocition culturelle qui se trouve dans mon cartier organise un petit concours de cuisine, j'aimerais beaucoups que tu puisses participer avec moi.<br />Le concours sera organisé le 14 janvier à partir de 17 h, tu raméne rien avec toi juste ton immagination et ton sense de la compétition car au bout de l'épreuve le gagant aura un voyage d'offert en campagnie de la personne de son choix.<br />J'espère vraiment qui tu pourra venir avec moi, confirme moi de ta réponse le plus tot possible s'il-te palait.<br />A bientôt.<br />waheb.",,
"Salut Albane,<br />Demain c'est le dernier jour de vacances, je t'invite alors à passer cette journnée avec moi ,Je suis sûre qu'<n>on</n> s'amusera beaucoup .Demain, je voudrai qu'<n>on</n> change un peu le programme de d'habitude , pour cela j'ai acheté deux tickets de cinéma pour regarder ""PAPICHA"".Le film commence à 11h , mais avant je passerai te récuperer de chez toi â 9h , je t'emmenerai à notre cafeteria preferée pour prendre le petit dejeuné.â 13h <n>on</n> ira manger dans le nouveau restaurant , celui qui se trouve en face de la garre .Aprés <n>on</n> ira bien sûr faire du shooping au centre commercial .<br />J'attends ta réponse, et j'ai trés hâte de passer cette journnée avec toi .<br />Aliker, Andrea",4,
"Cher Jean <br /><br />Je t'ecris cette lettre pour t'invite a prendre part à une sortie dans la montagne ,pour la journée du dimanche à 9 heures du matin .<br />Nôtre lieu de depart sera fixé dans l'ancienne école primaire que nous avons frequente ensemble et de là nous irrons à la montagne pour visiter les formidables rochers où nous avions passer nôtre jeunesse ,et nous mangerons des magnifiques sandwichs que j'ai bel et bien preparer hier ,j'attend vôtre réponse impationnement .",,
"Bonjour Allaire, <br />J'éspère que tu va bien, ça fait long temps qu'<n>on</n> s'est pas vu, papoter, et raconter des veilles souvenirs du lycée <br />à cet effet je te propose de faire une randonnée .<br />Au programme une marche au sommet et une graillade au dejeuné.<br />si tu es d'accord <n>on</n> se retouve le jour a 8h à la deuxième porte de la gare, <n>on</n> prend le train trés tôt le matin.<br />Tu peux venir avec ton amie si elle venir avec nous.<br />J'attends ta réponse, j'éspère que ta reponse sera favorable <n>on</n> passera une belle journée.<br />Merci.",4,
"Salut Allemand,<br /><br />J'aimerai enormèment visiter le lac vert se trouvant à Genève ce Vendredi et y faisant une très agrèable randonnéé ensemble et de passer une agréable journée marquant un excélent souvenir de cette année en jouissant tout deux du printemps de magniphiques endroits qu'<n>on</n> va parcourir ensemle .Le parcours qu'<n>on</n> va faire débutera à 9:00 a.m et nous y serons de retour vers 18:00 a.p ainsi nous serons bénéficiés tout les deux d'avoir fait une marche de quinze k.ms aller et retour.<br />Si ma proposition de convient pour le mieux n'oublies pas de te rendre ce Vendredi à demeure à 8:00 du matin tâches bien d'être vétu d'un jocking et des baskettes car <n>on</n> est censés d'être dans nos mouvement à l'aise.",3,
"Coucou les amis!<br />je viens juste de rentrer de la plage, je vous écris pour vous donner de mes nouvelles,je passe d'agréables vacances ici à Rouen, je séjourne dans un hôtel au bord de la mer, j'ai fait une visite au centre ville, c'est moderne et les gents sont agréables et accueillants, <n>on</n> est allé visité une Cathédral nommé ici notre Dame de Rouen, et un tour sur les calanques de Paris, et sinon pour la majorité de temps je le passe à la plage j'aime faire les sports à sensation tel que jet-ski, pour les repas c'est en général des spécialités locales comme la soupe aux poissons, <br />je passe vraiment d'agréables moments, <br />à la prochaine.<br />bisous.",1,
"Bonjour les amis ,franchement c'est vraiment chouette d'être la.je passe des moments inoubliables,quelque soit la baignade ou autres.je me léve le matin je prend un petit dejeuner puis je sors pour visiter les alentours des fois des musées des fois participer à des féstivités qui sont la.puis je prend le déjeuner qui est chaque jour varié de toute sorte des poissons ,un buffet à volanté que tu peux prendre ce que tu veux.je fais une petite sieste en écoutant les vague puis c'est l'heure de la baignade ,à la sortie je prend une douche .le soir c'est un autre délir vu qu'il y en a toujours des soirées musicales ou théatre.c'est vraiment relaxant .",,
"Salut Liza !<br />Je suis à paris, je vais rentrer ce soir des vacances que comme tu le sais si tu l'as pas encore oublié d'habitude.<br />C'était formidable !<br />Des paysages sublimes que la nature nous donne, les montagnes, la verdure et les animaux domestiques.<br /><n>On</n> a campé en hautes montagnes où <n>on</n> a passé la majorité du temps, <n>on</n> se reveillaient toujours avant le lever de soleil pour l'observer avec mon petit frére.<br />Je t'es ramené une très belle surprise.<br />Vraiment un agréable séjour, gravé à vie dans la memoire.<br />Paris !<br />Allemand.",3,
"De:candide@gmail.com<br />A:jean@gmail.com<br /><br />Objet:Résérvation d'hôtel<br /><br />Adrien Alexis,<br />Je t'écris pour t'informer que je t'ai trouvé un hôtel, pas très chèr,qui coûte 21 dollars la nuité et qui est très bien situé, à côté d'une grande surface allimentaire, tout près des transports et pas loin de chez moi.<br />La chambre est tr7s confortable et la résérvation est prévue pour le 12 novembre à 11h jusqu'au 7 novembre à 14h.<br />J'ai vraîment hâte de te retrouver.<br />A tres bientôt.<br />Album",,
"salut Adnet,<br />Pour les transports en commun, tu as le choix entre le bus ou le tram.tu choisis le moyen qui te correspond.C'est des abonnement monsuelles ou trimestrielles que tu paies avec carte de crédit ou en éspèces.<br />tu peux te procurer la carte de transport dans le distributeur de billets qui se situe dans les gares ou les arrets de bus prés de chez toi.<br />Moi j'ai choisi un abonnement trimestrielle pour le tram et je bénéficie d'une réductions.<br />Je suis contente de te savoir à coté, <n>on</n> devrait se voir un ses jours pour prendre un café.<br />A bientôt",1,
"Bonjour Adelaide, j'éspere que tu vas bien<br />Comme tu le sais je viens d'acheter mon tout premier appartement,et puisque t'es décoratrice d'interieur, j'aurais besoin de tes conseils pour m'aider à le décorer.<br />Alors moi j'ai songé à refaire toute la peinture parceque ce n'est pas à mon gout, j'ai pensé à peinturer les murs avec un beige clair, quesque t'en dis ?<br />Pour les meubles j'ai récuperé quelqu'uns chez mes parents, mais ils ont besoin d'un cout de peinture puisque ils sont un peu usés, quelle est la couleur que tu me propose ?<br />Sa me ferais plaisir si tu pouvais passer cette fin de semaine chez moi comme sa tu pourra voir à quoi sa ressemble.<br />à bientot.",,
"Bonjour Abras,<br /> J'èspère que tu vas bien<br /> Comme chaque année je désire donner un coup d'eclat à mon appartement.J'ai décidé de changer la décoration du salon,ma chambre et celle de Paris .J'ai pensé à m'acheter une nouvelle chambre à coucher comme celle qu'<n>on</n> vu dans le centre commercial,une armoire avec des portes coulissantes je crois que c'est plus pratique.<br /> Pour celle de Paris , je compte sur toi pour lui choisir un lit de princesse comme elle va adorer et une peinture éclatante .<br />pour le salon par contre ,pas grand chose juste acrrocher nos nouveaux cadres et une peinture de ton choix.<br />pour cela j'attends ta visite pour m'aider ,avec toi l'opération sera plus agréable<br />à bientôt<br />Abadie",1,
"Bonjour cher ami comment vas-tu ? <br /> Je vous écris ce message pour vous informer que je suis sur le point d'aménager ma maison .<br />en effet , cet idée je l'avais depuis longtemps , et maintenat que j'ai ramasé suffisament d'argent je vais commencer et je j'aurai besoin de votre aide parceque je sais bien que en ce que concérne les décorations vous avez un bon goût .donc je veux un changement radical en commencant par jetter mes vieilles immeubles et d'en acheter d'autre , et aprés répeidre tous les murs avec une couleur plus vivante? qu'en penses-tu ?j'attends votre reponse !<br />à bientôt !",,
"Salut mon ami farid, comment vas-tu !<br />Je técris ce message pour t'informer que, je vais redécoré mon logement avec un autre style.et je comptes sur toi de m'aider pour finir le plus vite possible .<br />Je ferai un changement radical du logement, d'ès que j'aurrai mon congé, je vais commencé par refaire une autre peinture, je vais acheté de nouveaux meubles pui replacer mes objets dans ces meubles de manière a ce qu'ils paraissent mieux q'avant.<br />Je comptes sur toi de me faire des remarque et de me donner des idées adorables.<br />Passe une bonne journée mon ami.<br />À très bientôt, by .",,
"Salut amine,<br />Je viens par ce message te faire part de mon souhait de changer la décoration de ma maison, quelques idées me passe par tête je voulais les partagers avec toi.D'abord je voulais repeindre la maison toute en blanc pour donné plus d'espace.Ensuite je voulais mon acheter une grande table et la mèttre dans la salle à manger et un grand téléviseur au salon afin de s'ambiencer entre amis lors des matchs de foot.Enfin, j'attend avec impatience ta répense pour confirmer mes choix ou bien en rajouter.<br /> Allemand",,
"Belle chere amie<br />j'aimerai bien changer la décoration de mon logement, et j'ai besoin de ton avis sur ca<br />j'aimerai bien ton conseil sur la peinture que je vais choisir et les meubles aussi.<br />Moi jaime des couleurs claires pour les chambres et aussi pour le salon ainsi que j'aime bien que sa sort de l'ordinaire.<br />Et aussi je veux bien que mon salon soit équipé des meubles neuves d'une couleure blanche parceque c'est ma couleure préférée.<br />J'aime bien si tu peux m'aider ou m'orionter vers un bon choix.<br />Merci beaucoup chère amie,j'attand vraiment ton avis sur ca.",,
"Salut chers collégues<br /><br /><br />A l'occasion de mon départ, je vous invitent a passé aux bureaux de l'entreprise demain a 15 heures, afin de célebrer cette occasion<br />il y aura un superbe gâteaux et des jeux que j'ai preparé en l'honneur de cette petite fête.<br /><br /><n>On</n> se rendra en suite dans un salon de thé à coté de l'imeuble pour un karaoké pour clos la soiré.<br /><br />S'oyez nombreux !<br /><br />Bien cordialement",1,
"Bonjour chers collègues,<br /><br /> Demain je rentre à Madrid.En effet, mon séjour professionnel est términé, le projet de réstructuration du port d'Orléans est un succé et à cette occasion j'aimerai vous inviter à un diné dimanche soir 03/04 au restaurant MICHELIN.<n>On</n> se retrouve à 19h rue Sainte André en face du cinéma.Je vous donnerai les détails du projet sur lequel nous avons travailé.<br /><br />Cordialement,<br /><br />Andrea",1,
"Bonjour les amis, j'éspère que vous allez bien.<br />J'ai une réservation pour un week-end sportif et je voudrais vous inviter.La réservation est pour 5 jours du 19 au 21 juillet à la station de ski de tizi, comme vous pouvez vous endouter ça va être à la montagne donc au programme :ski, balade en moto-neige, escalade et beacoup de marche, sans oublier un peu de détente le dernier jour ( petit indice .spa ,)).<br />Faites moi part de votre décision avant demain pour confirmer la réservation.<br />Je vous embrasse et au plaisir de vous retrouvez bientôt :D.<br />Albane :).",,
"chèrs amis .<br />j'espere que vous vous portes tous bien!<br /><br />J'ai le plaisire de vous accueillirs dans la maison de vacance de mes grands parents ,le 26 de ce mois,pour un week-end sportifs entre amis .<br />comme vous le saviez d'hailleur la maison est juste à côté d'un parcours sportifs.<br />Au programe:matinée musculation, et fitness, puis le soir <n>on</n> ce ferrais une mache nordique pour contomplé et admirés les paysages .<br />En effet ce serrais une belle occasions pour nous de ce routrouvé aprér tous ce temps, et pratiquer une activitée q'<n>on</n> aime comme au bout vieux temps <br />Au plaisir de vous revoir <br />A trés bientôt.",2,
"Bonjour chers amis, <br />Je vous écris pour vous inviter à un match de footbal pour ce week-end, au stade communal de tizi-ouzou (ville) à 10 heure de matin.Je pense que c'est une bonne opportunité pour nous réunir à nouveau après toutce temps, et aussi de nous soulager de la routine de la vie quotidienne.Je tiens aussi à vous informer que l'équipe adversaire est prête pour jouer avec nous et ils m'ont promi que nous allons tous profiter des bons moments.<br />Alors j'attenderai vos confirmations d'ici jeudi matin ( le dérnier délai).<br />Portez vous bien et au plaisir de vous renconter.<br />Abadie",,
"Salut chérs amis ,<br />Si je vous écris aujoud'hui c'est pour vous annonçer une bonne nouvelle ,comme promis j'ai réussi à avoir une réservation pour un mini terrain de football dans le centre sportif de ma ville ,pour le dimanche prochain à 14h ,au programme il y'aura une sénace d'echauffements et des étirrements puis un match de foot d'une heure contre l'équipe de football amateur de la ville.<br />donc je compte sur la présence de tout le monde ,vous pouvez aussi invité vos familles pour regader le match et n'oubliez pas votre équipements de foot et les boissons raffraichissante .<br />A trés bientôt les amis.",,
"bonjour les amis,<br /><br /> je vous écris pour vous inviter à venir avec moi ce week-end à Paris ma ville de cOEur dont je vous ai toujours parlé, <n>on</n> démmare le samedi 30/01/2011 dans la matiné, <n>on</n> se recontre à la place de la Liberté à 08h30 a fin qu'<n>on</n> puissse profiter du magnifique trajet.<br /> je vous informe que ma cousine nous a loué un appartement pas loin du théatre régional, donc tout sera à proximité, le musé, la mer, et la fontaine magique.<br /> j'attends votre confirmation aujourd'hui au plus tard demain .<br /><br />Abras",3,
"chers amis, <br /> <br /> je vous invites ce week-end à faire une visite au parc national de gouraya dans la wilaya de Casablanca.En effet, je suis sur que vous tombriez amoureux de ses paysages époustouflants ainsi que populations de singes macaques qui y'habite. Vous allez profité de la mer et de la plage rôcheuse des egouades et prendre des photos au plus haut sommet du pic de singe.En tout cas, je vous garantie une bonne dose d'air frais et un week-end innoubliable !Je vous inviterai à déguster les bons plats de poissons bien frais au restaurant de la brise de mer.Pour le logement ne vous inquitez pas nous dormirons chez mon ami.<br /><br />Je vous embrasse <br />A bientôt.",,
"salut !la semaine a été bien chargée, <n>on</n> a visité la tour eiffel , le musé du louvres, le chateau de versailles et le sacré cOEur.<br /> <n>on</n> a été mangé au restaurant libanais et mexicain, <n>on</n> a egalement fait une partie de bowling et joué au echec.<br /> a plus.",3,
"salut Anabelle oui c'est fait.je l'ai passé avec Anne charlenne la responsable regionale des ressources humaines du groupe alliance.elle était peofessionnel ,elle ma demandé de me présenter ensuite je lui détaillé mon parcours professionnel ainsi que mon projets et à la fin la question fatidique pourquoi toi pas quelqu'un dautre voilà voilà c'est tout.",,
"Salut Amable, vriament j'ai adoré, ma journée était bien organisées, le reponsable est très chaleureux et il m'a tout montré, par contre il y a une seule chose que je n'ai pas aimée, en effet il y a trop de bruit qui provient d'un chantier à côté.<br /><br />Alphonse.",,
"Salut Anabelle, c'était géniale, un réel plaisir.nous avons fait pleins d'activités et visiter plein d'endroits paradisiaques.nous avons commencé par une longue promenade a cheval avec notre ami Alvin.Puis Erik nous a fait une visite guidée dans sa grande firme.Les enfants étaient ravi de voir des vaches, des chèvres et surtout des lapins.le lendemain nous avons laissé les enfants à la firme et nous somme rendu à la la rivière pour descendre les rapides, c'était vraiment impréssionant.<br />Au plaisir Anabelle.",,
"slut Anne, oui j'ai fait du sport fini dernier au parc ,c'était vraiment génial, j'ai courru prèsque 45 minutes, j'ai fait un peu d'exercises , ensuite j'ai fait du vélo, par contre je me suis réveillé le lendemain épuisé,je ne pouvais plus bouger mes mains et mes jambes, mais je suis trés content de ma seànce de sport.",,
"Salut,<br />Tres bien, <n>on</n> est arrivés super tôt vers 8h00, <n>on</n> a commencé par une vésite des cascades à velos avec les enfants, puis après une petite pause déjeuner vers midi, <n>on</n> a fait de la pèche au petit lac, et en fin de journnée pour faire plaisir aux enfants <n>on</n> a fait de l'acro-branche.<br />Et en fin <n>on</n> est rentrés vers 20h .<br />Absil",5,
"Salut Alain ,<br /><br />Hier je suis allé à une randonnée qui a été organisée par un groupe de collégue du travail ,<n>on</n> a été dans un lieu magnifique dans l'Est de la Bretagne .<br />nous avons passer une journée fantastique en marchant dans la fôret pendant 2 heures .<br />Ensuite , nous avons fait une petite pause d'une demi heure pour déjeuner avant de reprendre le chemin jusqu'a la fin de la journée .<br /><br />Le mois prochain ,il y aura une sortie comme celle lâ ,si tu es disponible je te propose de venir avec nous .<br />tu vas sûrement adorer .<br /><br />bisous<br /><br />Alibert .",1,
"Bonjour,<br /><br />En lisant votre expérience, j'avoue que vous êtes très courageux, vous avez pris une grande décision étant donné que monsieur Abel occupe un très poste de travail.En effet, nous sommes nombreux à détester notre vie dans les grandes villes et le milieu de travail stressant, ainsi nous nous disons si seulement <n>on</n> quitte.Cependant, prendre une décision de tout laisser et partir reconstruire sa vie ailleurs, c'est un pas que beaucoup n'ose pas le faire.Jignore les raisons pour lesquelles vous avez pris une telle décision.En revanche, si j'étais à votre place, au lieu de quitter son poste de travail, il aurait été préférable de prendre une mise en disponibilité puisque dès fois nous avons besoin d'un peu de repos pour recharger les batteries et reprendre.<br /> <br />Adnet",1,
"Une soirée pas comme les autres!<br /><br />Bonjour les amis ,<br /><br />j'éspère que vous allez tous trés bien, j'ai le plaisir de vous annoncé que j'ai assisté la nuit passée au concert de mon artiste préféré,le grand chanteur américain Alvin Alibert,pour moi c'était comme un rêve pour moi la soirée est passée comme une flèche <n>on</n> voulais l'écouter encore,il a chanté tous ces succés walking a way , rise and fall, pendant trois heures <n>on</n> n' arretais pas de chanter avec lui et <n>on</n> voulais pas que la soirée ce termine c'etais incroyable!et je ne peux pas décrire la grande foulle qui l 'entourée<br />son prochain concert sera à la salle JAZZ de Toulouse le trois décembre ,le prix du billet est à tois mille dinars soiyez nombreux est vous n'allez pas le regreter à coté de la salle ya un parking si vous préferez venir véhiculés <br />prenez tous soin de vous",3,
"Aujourd'hui sur mon blog je vais vous raconter ma majestueuse soirée que j'ai passé hier où mon artiste préféré a fait un concert, un chanteur talentueux avec une voix d'or:c'est mohamed Allard, c'était juste magnifique, le concert s'est déroulé au port d'azzefoun.La scène était lumineuse avec des jeux de lumière, l'organisation était parfaite et tout le monde a pu trouvé sa place avec un numéro indiqué sur le ticket d'entrée au concert sans aucune contrainte.Le concert a commencé vers 22h, dès que le chanteur a mis les pieds sur scène toute la foule a commencé à l'applaudir en l'accueillant chaleureusement, il nous a éblouit avec sa voix et ses magnifiques chansons kabyles sans oublier l'orchestre qui était tout simplement à la haueur d'un tel chanteur, je me suis amusée comme jamais avec l'ambiance qu'il y regnait.Je vous conseille vivement d'assister à son prochain concert.",,
"Objet :sans voiture pour une semaine<br />bonjour a tous<br />j'ai répondue présent a l'événement organisé par notre ville qui est ""une semaine sans voiture"",c'est une éxperience formidable que je noublirai jamais pour differentes raisons.<br />D'abord puisque j'habite au centre ville,les nuisanaces sonores causés par les voitures ont disparue pendant une semaine,ce qui nous a laissé reposé pendant les week end en toute tranquilité.<br />Ensuite j'ai remarqué que méme la polution a diminué,l'air est devenu pûre pendant cette semaine la puisque ya pas de gaz de carbonne dégagé par l'échapement des voitures qui circulent 24h/24h.<br />Enfin ce qui m'a plus le plus c'est que la ville était innondée de vélos,par tout où tu regarde tu va voir un vélo qui circule.comme <i>on</i> dit ""une pierre,deux coups"" ça veut dire faire son travail et au méme temps pratiquer du sport.<br />Moi pérsonnellement ce que je vous conseille c'est d'organiser ce gênre d'événements dans vos villes et je sais bien que vous n'allez pas le regreter.",,1
"Bonjour Abras,<br /><br />Après un agréable voyage en avion, j'ai eu l'expérience pour la première fois d'emprunter les transports à Lyon.En effet, après les navettes aéroportuaires, j'ai pris le RER.<br /><br />J'ai été visiter les plus beaux endroits et monuments de Lyon comme les Grand-Royal, quelques beaux jardins comme celui des Versailles et du Musée du Nord.La Station Rouge et la basilique du Plessis-Paris.Enfin, j'ai dégusté le plus délicieux des chocolats chauds de tout Lyon, dans un café en face de la Mairie de Gare.<br /><br />Bien à toi",,
